id,name,email,phone,address,hours,url,website,mission_statement,adoption,social_media,photos,distance,_links
IL812,New Start Dog Rescue of Illinois,newstartrescue@gmail.com,,"{'address1': None, 'address2': None, 'city': 'Warrenville', 'state': 'IL', 'postcode': '60555', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/warrenville/new-start-dog-rescue-of-illinois-il812/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,,,"{'policy': None, 'url': None}","{'facebook': 'https://facebook.com/NewStartDogRescueIL/', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45208/1/?bust=1510626262&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45208/1/?bust=1510626262&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45208/1/?bust=1510626262&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45208/1/?bust=1510626262'}]",46.9811,"{'self': {'href': '/v2/organizations/il812'}, 'animals': {'href': '/v2/animals?organization=il812'}}"
IL267,4 Paws 4 U 4 Ever,puppiestolove@hotmail.com,(630) 293-8772,"{'address1': None, 'address2': None, 'city': 'West Chicago', 'state': 'IL', 'postcode': '60185', 'country': 'US'}","{'monday': 'By appointment', 'tuesday': 'By appointment', 'wednesday': 'By appointment', 'thursday': 'By appointment', 'friday': 'By appointment', 'saturday': 'By appointment', 'sunday': 'By appointment'}",https://www.petfinder.com/member/us/il/west-chicago/4-paws-4-u-4-ever-il267/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://www.4paws4u4ever.com,,"{'policy': 'If interested in meeting any of the pets, please fill out the application on the website of www.4paws4u4ever.com under How...', 'url': None}","{'facebook': 'https://www.facebook.com/4PawsPetRescue/', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30173/1/?bust=1498171372&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30173/1/?bust=1498171372&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30173/1/?bust=1498171372&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30173/1/?bust=1498171372'}]",47.2113,"{'self': {'href': '/v2/organizations/il267'}, 'animals': {'href': '/v2/animals?organization=il267'}}"
IL1006,Love You More Animal Rescue,loveyoumorewc@gmail.com,(331) 300-9737,"{'address1': None, 'address2': None, 'city': 'West Chicago', 'state': 'IL', 'postcode': '60185', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/west-chicago/love-you-more-animal-rescue-il1006/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://www.loveyoumorerescue.com/,"Joe &amp; Kelly and their complete family include their children, Ashley, Anthony, Nick, Joe, their grandson Wyatt and all their...","{'policy': None, 'url': 'https://static1.squarespace.com/static/630beea1ee7e97466f3d14f6/t/635e9e6a506660168d54b0f8/1667145322409/Adoption+Application.pdf'}","{'facebook': 'https://www.facebook.com/profile.php?id=100086402928930', 'twitter': None, 'youtube': None, 'instagram': 'https://www.instagram.com/loveyoumorerescue/', 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52511/1/?bust=1670547665&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52511/1/?bust=1670547665&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52511/1/?bust=1670547665&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52511/1/?bust=1670547665'}]",47.2113,"{'self': {'href': '/v2/organizations/il1006'}, 'animals': {'href': '/v2/animals?organization=il1006'}}"
IN12,Humane Society of Hobart Inc.,info@humanesocietyofhobart.org,(219) 942-0103,"{'address1': '2054 E. State Road 130', 'address2': 'P.O. Box 108', 'city': 'Hobart', 'state': 'IN', 'postcode': '46342', 'country': 'US'}","{'monday': '11:00 - 4:00 p.m.', 'tuesday': '11:00 - 4:00 p.m.', 'wednesday': '11:00 - 4:00 p.m.', 'thursday': '11:00 - 4:00 p.m.', 'friday': '11:00 - 4:00 p.m.', 'saturday': '11:00 - 5:00 p.m.', 'sunday': '12:00 - 5:00 p.m.'}",https://www.petfinder.com/member/us/in/hobart/humane-society-of-hobart-inc-in12/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://www.humanesocietyofhobart.org/,,"{'policy': 'ADOPTION FEES:\r\nAll dogs and puppies : $150.00-175.00 includes first distemper shot(s), first bordatella shot(s), heartworm check, dewormer, voucher if...', 'url': None}","{'facebook': 'https://www.facebook.com/hobarthumanearea/', 'twitter': 'https://twitter.com/HumaneSocHobart', 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/21610/1/?bust=1513823389&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/21610/1/?bust=1513823389&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/21610/1/?bust=1513823389&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/21610/1/?bust=1513823389'}]",47.24,"{'self': {'href': '/v2/organizations/in12'}, 'animals': {'href': '/v2/animals?organization=in12'}}"
IL171,A.D.O.P.T. Pet Shelter,adoptions@adoptpetshelter.org,(630) 355-2299,"{'address1': '420 Industrial Drive', 'address2': None, 'city': 'Naperville', 'state': 'IL', 'postcode': '60563', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/naperville/a-dot-do-dot-pt-pet-shelter-il171/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://adoptpetshelter.org,,"{'policy': 'If you have questions about our dogs and cats or adoption process, the quickest way to get more information is...', 'url': None}","{'facebook': 'https://www.facebook.com/AdoptPetShelterNaperville', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30103/1/?bust=1607543869&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30103/1/?bust=1607543869&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30103/1/?bust=1607543869&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30103/1/?bust=1607543869'}]",47.5431,"{'self': {'href': '/v2/organizations/il171'}, 'animals': {'href': '/v2/animals?organization=il171'}}"
IL850,Riley's Rescue Foundation-RRF,info@rileysrescuefoundation.org,,"{'address1': 'PO Box 83', 'address2': None, 'city': 'Streamwood', 'state': 'IL', 'postcode': '60107', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/streamwood/rileys-rescue-foundation-rrf-il850/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://www.RileysRescueFoundation.org,"We are a Chicagoland area foster based rescue. As a no-kill, non-profit 501(c)(3) organization we rely solely on the donations...","{'policy': 'Please contact us for fees. The adoption process requires an adoption application, reference checks, vet check and a home check....', 'url': None}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46551/1/?bust=1511947480&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46551/1/?bust=1511947480&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46551/1/?bust=1511947480&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46551/1/?bust=1511947480'}]",47.8198,"{'self': {'href': '/v2/organizations/il850'}, 'animals': {'href': '/v2/animals?organization=il850'}}"
IL944,"Find A Home Pet Rescue, Inc.",fahpr@att.net,,"{'address1': None, 'address2': None, 'city': 'Naperville', 'state': 'IL', 'postcode': '60564', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/naperville/find-a-home-pet-rescue-inc-il944/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,,"As a foster-based rescue, our mission is to rescue, rehabilitate and find homes for animals who rely on us to...","{'policy': None, 'url': None}","{'facebook': 'https://www.facebook.com/findahomepetrescue/', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}",[],48.04,"{'self': {'href': '/v2/organizations/il944'}, 'animals': {'href': '/v2/animals?organization=il944'}}"
IL728,All Herding Breed Dog Rescue,banditsluv@msn.com,,"{'address1': None, 'address2': None, 'city': 'Joliet', 'state': 'IL', 'postcode': '60432', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/joliet/all-herding-breed-dog-rescue-il728/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://www.AllHerdingBreedDogRescue.com,"We are an all-volunteer-based, 501 C (3), state-licensed, non-for-profit dog rescue in Joliet, IL, specializing in herding breed dogs that...","{'policy': 'We show dogs by appointment only. If you are interested in meeting our rescue dogs for adoption or foster, the...', 'url': 'http://allherdingbreeddogrescue.com/WP/app/'}","{'facebook': 'http://www.facebook.com/AllHerdingBreedDogRescueOfIllinois/', 'twitter': None, 'youtube': None, 'instagram': 'https://www.instagram.com/all_herding_breed_dogs_rescue/', 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42615/1/?bust=1497467138&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42615/1/?bust=1497467138&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42615/1/?bust=1497467138&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42615/1/?bust=1497467138'}]",48.4386,"{'self': {'href': '/v2/organizations/il728'}, 'animals': {'href': '/v2/animals?organization=il728'}}"
IL913,The Rescue Vets,adoptions@therescuevets.com,,"{'address1': 'Springbrook Animal Care Center', 'address2': '2759 Forgue Drive', 'city': 'Naperville', 'state': 'IL', 'postcode': '60564', 'country': 'US'}","{'monday': 'By Appointment ', 'tuesday': 'By Appointment ', 'wednesday': 'By Appointment', 'thursday': 'By Appointment ', 'friday': 'By Appointment ', 'saturday': 'By Appointment', 'sunday': 'By Appointment'}",https://www.petfinder.com/member/us/il/naperville/the-rescue-vets-il913/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://therescuevets.com,The Rescue Vets is your West Suburban animal rescue group devoted to helping pets find their forever homes. Unlike most...,"{'policy': 'All of our pets are fostered and cared for within the boarding facility at Springbrook Animal Care Center in south...', 'url': 'https://www.therescuevets.com/adoption-process/'}","{'facebook': 'https://www.facebook.com/therescuevets/', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48673/1/?bust=1569608184&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48673/1/?bust=1569608184&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48673/1/?bust=1569608184&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48673/1/?bust=1569608184'}]",48.4418,"{'self': {'href': '/v2/organizations/il913'}, 'animals': {'href': '/v2/animals?organization=il913'}}"
IL580,Angels On Wheels Animal Rescue NFP,info@angelsonwheels.org,,"{'address1': None, 'address2': None, 'city': 'Naperville', 'state': 'IL', 'postcode': '60564', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/naperville/angels-on-wheels-animal-rescue-nfp-il580/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,,,"{'policy': None, 'url': None}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/1/?bust=1513951886&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/1/?bust=1513951886&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/1/?bust=1513951886&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/1/?bust=1513951886'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/2/?bust=1513951883&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/2/?bust=1513951883&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/2/?bust=1513951883&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/2/?bust=1513951883'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/3/?bust=1513951903&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/3/?bust=1513951903&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/3/?bust=1513951903&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/3/?bust=1513951903'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/4/?bust=1513951903&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/4/?bust=1513951903&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/4/?bust=1513951903&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/4/?bust=1513951903'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/5/?bust=1513951904&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/5/?bust=1513951904&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/5/?bust=1513951904&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/5/?bust=1513951904'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/6/?bust=1513951904&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/6/?bust=1513951904&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/6/?bust=1513951904&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30403/6/?bust=1513951904'}]",48.4849,"{'self': {'href': '/v2/organizations/il580'}, 'animals': {'href': '/v2/animals?organization=il580'}}"
IN597,2x2 Rescue,2x2rescue@gmail.com,,"{'address1': 'P.O. Box 14361', 'address2': None, 'city': 'Merrillville', 'state': 'IN', 'postcode': '46410', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/in/merrillville/2x2-rescue-in597/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://2x2rescue.org,2x2 Rescue is a 501 (c) (3) non-profit organization dedicated to saving the often overlooked animals at high kill shelters.,"{'policy': 'Please notify your vet&#039;s office and references that we will be calling in order to approve your application.', 'url': 'http://2x2rescue.org/adopt'}","{'facebook': 'http://facebook.com/2x2rescue', 'twitter': 'https://twitter.com/2x2Rescue', 'youtube': 'http://youtube.com/2x2rescue', 'instagram': 'http://instagram.com/2x2rescue', 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42753/2/?bust=1511948269&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42753/2/?bust=1511948269&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42753/2/?bust=1511948269&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42753/2/?bust=1511948269'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42753/1/?bust=1497846372&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42753/1/?bust=1497846372&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42753/1/?bust=1497846372&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42753/1/?bust=1497846372'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42753/3/?bust=1514760614&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42753/3/?bust=1514760614&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42753/3/?bust=1514760614&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42753/3/?bust=1514760614'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42753/4/?bust=1514760614&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42753/4/?bust=1514760614&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42753/4/?bust=1514760614&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42753/4/?bust=1514760614'}]",48.5972,"{'self': {'href': '/v2/organizations/in597'}, 'animals': {'href': '/v2/animals?organization=in597'}}"
IN648,Guardians of the Green Mile Inc,guardiansofthegreenmile@gmail.com,(219) 230-6466,"{'address1': 'P.O Box 182', 'address2': None, 'city': 'Portage', 'state': 'IN', 'postcode': '46368', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/in/portage/guardians-of-the-green-mile-inc-in648/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://gotgm.org,"In the past, GOTGM worked as a liaison between shelters and rescues. Pulling dogs from euthanasia lists, vetting them and...","{'policy': 'If you are interested in adopting or fostering a pet through GOTGM, click on this link for our online application:...', 'url': 'http://jotform.us/form/43196636952162'}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45172/1/?bust=1511948483&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45172/1/?bust=1511948483&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45172/1/?bust=1511948483&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45172/1/?bust=1511948483'}]",48.6595,"{'self': {'href': '/v2/organizations/in648'}, 'animals': {'href': '/v2/animals?organization=in648'}}"
IL513,Bombshell Bullies Pit Bull Rescue,Bombshellbullies@hotmail.com,(847) 212-3447,"{'address1': 'P.O. Box 5122', 'address2': None, 'city': 'Vernon Hills', 'state': 'IL', 'postcode': '60061', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/vernon-hills/bombshell-bullies-pit-bull-rescue-il513/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://www.bombshellbullies.com,"The mission of Bombshell Bullies is to rescue, rehabilitate and re-home dogs identified primarily as American Pit Bull Terriers and...","{'policy': 'Must be at least 22 years of age to apply.  \n\nOur adoption process is as follows:  First, the applicant must...', 'url': None}","{'facebook': 'https://www.facebook.com/BombshellBullies', 'twitter': None, 'youtube': None, 'instagram': 'https://www.instagram.com/bombshellbullies/', 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30343/1/?bust=1593553186&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30343/1/?bust=1593553186&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30343/1/?bust=1593553186&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30343/1/?bust=1593553186'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30343/3/?bust=1593553090&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30343/3/?bust=1593553090&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30343/3/?bust=1593553090&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30343/3/?bust=1593553090'}]",49.3413,"{'self': {'href': '/v2/organizations/il513'}, 'animals': {'href': '/v2/animals?organization=il513'}}"
IN746,Coyne Vet - St. John,adoption@animalcarestjohn.com,(219) 627-3264,"{'address1': '10801 Wicker Ave.', 'address2': None, 'city': 'St. John', 'state': 'IN', 'postcode': '46373', 'country': 'US'}","{'monday': '6:30am - 8:00pm', 'tuesday': '6:30am - 8:00pm', 'wednesday': '6:30am - 8:00pm', 'thursday': '6:30am - 8:00pm', 'friday': '6:30am - 8:00pm', 'saturday': '6:30am - 4:00pm', 'sunday': '9:00am - 3:00pm'}",https://www.petfinder.com/member/us/in/st-john/coyne-vet-st-john-in746/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://animalcarestjohn.com/adoptions/,"When you adopt an animal into your home, you’re not just bringing a companion into your life–you’re also saving a...","{'policy': 'We require potential adopters to come in and meet the pet first and then fill out the application in person....', 'url': 'https://3der2h13upv8vwoc33phmhhw-wpengine.netdna-ssl.com/wp-content/uploads/2022/02/Coyne-Veterinary-Center-Adoption-Application.pdf'}","{'facebook': 'https://www.facebook.com/media/set/?set=a.1630484810439635&type=3', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49884/2/?bust=1650655392&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49884/2/?bust=1650655392&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49884/2/?bust=1650655392&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49884/2/?bust=1650655392'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49884/1/?bust=1650655417&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49884/1/?bust=1650655417&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49884/1/?bust=1650655417&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49884/1/?bust=1650655417'}]",49.867,"{'self': {'href': '/v2/organizations/in746'}, 'animals': {'href': '/v2/animals?organization=in746'}}"
IN218,Lake County Sheriff's Animal Control & Adoption Center,lakecountyac@gmail.com,(219) 769-7016,"{'address1': '3011 W. 93rd Ave.', 'address2': None, 'city': 'Crown Point', 'state': 'IN', 'postcode': '46307', 'country': 'US'}","{'monday': '11-3:30p', 'tuesday': '11-3:30p', 'wednesday': '11-3:30p', 'thursday': '11-3:30p', 'friday': '11-3:30p', 'saturday': '11-3:30p', 'sunday': 'CLOSED'}",https://www.petfinder.com/member/us/in/crown-point/lake-county-sheriffs-animal-control-and-adoption-center-in218/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://lakecountysheriff.com/animal-control.php,Lake County Sheriff’s Animal Adoption and Control Center seeks to provide refuge and promote the ethical treatment of animals in...,"{'policy': '-Identification is mandatory for anyone 18+ in the household\r\n-Must be 21+ to adopt or foster\r\n-Anyone 18+ who resides...', 'url': None}","{'facebook': 'https://facebook.com/lcacc', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30568/1/?bust=1620059341&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30568/1/?bust=1620059341&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30568/1/?bust=1620059341&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30568/1/?bust=1620059341'}]",50.222,"{'self': {'href': '/v2/organizations/in218'}, 'animals': {'href': '/v2/animals?organization=in218'}}"
IL774,Wags 2 Wishes Animal Rescue,w2wadoptions@gmail.com,(815) 254-3110,"{'address1': '23907 West Industrial Drive North', 'address2': None, 'city': 'Plainfield', 'state': 'IL', 'postcode': '60585', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/plainfield/wags-2-wishes-animal-rescue-il774/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,,"Wags 2 Wishes is a licensed Animal Rescue in Plainfield, IL. that has foster homes in cities across Illinois.

	
		Our...","{'policy': 'Our adoption center IS OPEN!\n\n\n\tWags 2 Wishes Rescue Center\n\n\t23907 W INDUSTRIAL DR N\n\n\tPLAINFIELD, IL 60585-8570\n\n\n\tApplications can...', 'url': None}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43904/1/?bust=1497480586&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43904/1/?bust=1497480586&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43904/1/?bust=1497480586&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43904/1/?bust=1497480586'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43904/2/?bust=1511947235&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43904/2/?bust=1511947235&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43904/2/?bust=1511947235&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43904/2/?bust=1511947235'}]",50.4937,"{'self': {'href': '/v2/organizations/il774'}, 'animals': {'href': '/v2/animals?organization=il774'}}"
IL704,Grahamville Rescue & Sanctuary,Digsk9@gmail.com,   ,"{'address1': None, 'address2': None, 'city': 'Joliet', 'state': 'IL', 'postcode': '60433', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/joliet/grahamville-rescue-and-sanctuary-il704/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,,"Grahamville Rescue and Sanctuary is a non-profit, no-kill foster only organization. We are dedicated to rescuing dogs in need and...","{'policy': 'If you are interested in adopting one of Grahamville Rescue and Sanctuary&#039;s foster animals, please complete an online application at...', 'url': None}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41806/1/?bust=1511946947&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41806/1/?bust=1511946947&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41806/1/?bust=1511946947&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41806/1/?bust=1511946947'}]",50.5965,"{'self': {'href': '/v2/organizations/il704'}, 'animals': {'href': '/v2/animals?organization=il704'}}"
